Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Influence of interactions between genetic polymorphisms and GB virus C infection on risk of non-Hodgkin lymphoma,"['Dhalla, Anar']",['N/A'],"['Aetiology', 'Case-Control', 'Disease Risk Factors', 'Epidemiology', 'Gene-Environment Interactions', 'Non-Hodgkin Lymphoma', 'Population-Based', 'Single Nucleotide Polymorphisms', 'Statistical Analysis', 'Viral Exposure (Gb Virus C)']",17500.0,201547,"Non-Hodgkin lymphoma (NHL) is the fifth most common form of cancer in Canada, but its causes are mostly unknown. Some studies have shown a relationship between NHL and a virus called GB virus C (GBV-C), while other studies have not shown this relationship. A recent study conducted by investigators at the British Columbia (BC) Cancer Research Centre and the BC Centre for Disease Control found that a significantly greater number of people with NHL had been infected with GBV-C than people who did not have NHL. In order to better understand the role that GBV-C may play in the development of NHL, I will be looking at the combined effect of both people's genetic makeup and whether or not they have been infected with GBV-C on their risk of NHL. It is important to study the effects of genetic makeup and the environment together because they can potentially modify each other's effects on the disease. A better understanding of NHL can help us find new ways to prevent, detect and treat the disease. For example, blood donors are currently not screened for GBV-C. However, if substantial evidence supports that GBV-C is an important risk factor for NHL, new blood screening protocols should be implemented."
A Bayesian Approach to Understanding Mental Health Burden and Service Utilization among Sexual Minority Men in Canada,"['Dharma, Christoffer']",['N/A'],"['Bayesian', 'Epidemiology', 'Health Services', 'Machine Learning', 'Men Who Have Sex With Men', 'Mental Health', 'Sexuality']",150000.0,457549,"Sexual minority men, which are gay, bisexual, and other men who have sex with men, experience a high mental health burden due to societal stigma. However, our understanding remains limited due to challenges in recruitment and sampling. Population surveys from Statistics Canada are representative of 97% of Canadians, but up to 60% of sexual minority men have reported that they would not report their sexual orientation to a government employee. Linking these surveys to hospital records is another common way to identify mental health problems, although this would be missing out on those who do not seek care. Among sexual minorities in particular, this is compounded by the fact that many may choose not to seek care due to fear of discrimination, past negative experiences in the healthcare system, or lack of cultural competence from providers. Community-based surveys that are conducted by groups of sexual minorities could have fewer misclassification and underreporting biases, however, these will only capture those sexual minorities who are the most connected to the community. To remedy these issues, this thesis will propose the use a Bayesian approach, an alternative statistical method that will allow us to combine strengths and weaknesses of different datasets to produce more accurate estimates. Using this same approach, we will also calculate individual risk scores to predict improvement in mental health through factors such as seeking care, social support, outness, and resilience using community-based and population-based surveys. Building risk scores for mental health improvement among sexual minority men will help individuals to make more informed decisions regarding their care, especially in situations where care is not easily accessible (e.g., during pandemic times). It also allows public health practitioners to better target groups who need help. These methods can potentially be used in other hard to reach populations, which will improve future studies."
"An ecological analysis of child abuse potential: The impact of adolescent parenting, trauma, and poverty, and identification of predictors of resilience in the face of cumulative adversity.","['Dhayanandhan, Bramilee']",['N/A'],"['Adolescent Mothers', 'Child Abuse And Neglect', 'Poverty', 'Resilience', 'Risk Factors', 'Trauma']",105000.0,184770,"The present study will use an ecological framework to conduct an examination of factors that allay the risk for child maltreatment. The goal of the present study is to identify predictors of resilience in a sample of adolescent mothers who are considered at high-risk for child abuse based on three enduring vulnerability conditions: a) maternal age at childbirth (i.e. less than 20 years of age), b) a history of abuse or trauma, and c) socioeconomic status (i.e. income below the poverty line). Insight into factors that differentiate adolescent mothers who are high versus low risk for abuse, and an understanding of predictors of resilience among this vulnerable population may aid in the promotion of healthy adaptation in spite of significant adversity. In addition, an understanding of the relationship between various forces at play at different ecological levels (i.e. individual, familial, community, societal, and cultural forces), has the potential to provide clinical insight, and be useful to the development of tools to prevent child abuse and neglect, as well as to the improvement of existing treatments for maltreating families."
Understanding the intersectional impacts of living through the COVID-19 pandemic on the mental health and sexual and reproductive health (SRH) of 2SLGBTQ BIPOC communities,"['Dhebar, Meera']",['N/A'],"['2sbipoc', '2slgbtqi+', 'Bipoc', 'Covid-19', 'Sexual Reproductive Health']",54251.0,484647,"This project will examine the impacts of living through the COVID-19 pandemic on the mental health and sexual and reproductive health of 2SLGBTQ BIPOC communities. Working with the Community Based Research Centre, and their ongoing quantitative and qualitative research with 2SLGBTQ communities across Canada, an intersectional social justice approach will guide the analysis to understand better the shared drivers of health (in)equity and health system experiences. In studying multiply marginalized participants there may be new conclusions that can be drawn about the differential experiences across these groups to inform future health service delivery and health policy planning that improve access and reduce inequities."
Building bridges: Combining community wisdom and current science to improve dog-human relationships in northern remote communities,"['Dhillon, Jasmine M']",['N/A'],"['Community-Based Participatory Research', 'Dog Bite Prevention', 'Dog Population Management', 'Knowledge Translation', 'Mixed Methods']",850.0,331956,"Dog management practices differ between rural and remote Metis and First Nations communities compared to urban environments; dogs are often primarily unrestricted and free-roaming. These uncontrolled dogs cause an average of 1-2 fatal maulings per year, with unknown numbers of non-fatal injuries occurring.

A multiphase, convergent mixed methods study design was implemented to evaluate the perception of dog-related issues, estimate dog demographics and enumerate rates of aggressive encounters. Community-driven policies and communications were recorded, potential dog population management plans and education strategies were discussed, and implementation was followed. Alternatives were evaluated for successful reduction in dog numbers, bites and violent encounters. Community-based participatory methods of engagement with multiple groups in each community provided channels for two-way knowledge translation for researchers and community members.
Strategies regarding dog ownership and preventing dog bites vary significantly between indigenous communities, and are often dependent on the perceived threat of an imminent human-canine aggressive encounter. Sustainability of interventions requires key stakeholder acceptance and support, in addition to required resources. Participatory epidemiology sustains community engagement; providing opportunities for knowledge translation and communication as communities identify main issues, potential long-term interventions and possible solutions. Involving community members in research and data collection yields opportunities to appreciate the scope and breadth of problems and community opinions. Maintaining empowered communities, capable of achieving their goals for dog-human relationships, requires constant communication and education of all stakeholders. Fortunately, comprehensive community-initiated education has the potential to dramatically decrease aggressive dog-human encounters occur in indigenous communities in Canada."
"""Tee Cha Chitl"" (TCC) Getting Well Again Community-Driven Nulth-chah-nulth (NCN) Diabetes Wellness Retreats","['Dickens, Rachel M', 'Atleo, Matilda', 'Watts, Jeannette C']","['Atleo, Cliff', 'James, Margaretta', 'Little, Archie', 'Sam, Paul', 'Walker, Jaisie', 'Boushel, Robert C', 'LaPlante, Jeff', 'Lucas, Lynnette J', 'McIntyre, Angela M', 'Reading, Jeffrey L']","['Ceremony', 'Diabetes', 'Epidemiology', 'Food Sovereignty', 'Health Services', 'Indigenous Governance', 'Indigenous Peoples', 'Land-Based Physical Activity', 'Multidisciplinary', 'Traditional Wellness']",34880.0,449120,"The Nuu-chah-nulth people have expressed a desire to improve the diabetes trajectory in their communities. The Nuu-chah-nulth Tribal Council (NTC) Executive is committed to supporting the Health Director (Lynnette Lucas) and her team to balance research that incorporates traditional Nuu-chah-nulth ways of knowing with the western biomedicine sphere to prevent diabetes and promote wellness. NTC has an established healthcare team that services the 12 Nuu-chah-nulth First Nations, thus relationships and collaborative networks are currently in place across early childhood development, emergency care, elder care, and COVID-19. We propose a community-led meeting to plan for the CIHR Team Grant in Diabetes Prevention and Treatment in Indigenous Communities: Resilience and Wellness.

In Tee Cha Chitl"" Getting Well Again Community-Driven Diabetes Retreats, we propose the creation of a series of diabetes support and prevention retreats grounded in ceremony, land-based learning and physical activity, traditional foods and healing, and diabetes education that is inclusive of and privileges those who carry the traditional and spiritual knowledge of our people, those living with diabetes, and their families. The focus of the proposed program is on increasing awareness of what underlies our way of life, our teachings and ceremonies in order to go beyond the disruptions that colonization has caused. In this way we will foster a revitalization of our customs and traditional approaches to wellness - sharing and caring around nutritious food, as well as understanding the relevance of the nutrients of foods to health over the lifespan. NTC is working to improve access to food and to food sovereignty, restoring access to our traditional ocean fisheries, and will discuss increasing engagement of community members in the production and harvesting of local foods and medicines.

Nuu-chah-nulth elders, thought leaders and knowledge holders are supportive of creating inovation."
Supporting older adults with complex mental health issues for aging in place in their homes within their community,"['DiDonato, Roberta', 'Browne, Lisa', 'Crocker, Sheldon', 'Chambers, Keri', 'Hillier, Denise', 'Thornhill, Gail']",['N/A'],"['Accessibility', 'Addictions', 'Aging', 'Community', 'Housing', 'Mental Health', 'Mobility']",99963.0,378862,"With 25 years of experience in providing accommodation for people with complex mental health needs, Stella's Circle has provided community support services to clients of supportive housing in their own homes. Funded through multiple sources (e.g., federal funds, the provincial home support program, private donations) Stella's Circle has maintained clients, who may have been otherwise homeless, in stable supportive housing rather than institutions. However, a noticeable trend among its clientele has been identified, namely, that the clients (tenants) are aging and their physical and mental health is declining. Through a research study, it was evident that tenants were experiencing physical challenges limiting their mobility which exacerbated their mental health issues (Hanrahan, 2017). As well, tenants had tenuous connections with their families of origin, and placed high value in the connections that they had within Stella's Circle and wished to age in this community (i.e., the Stella's Circle community). Further, as tenants age, Stella's Circle has encountered a gap in the community care system, and the personal care home sector which has limited capacity to work with this clientele. The proposed research is to explore a new model of housing that will identify staff models, skills, and physical infrastructure necessary to help this cohort of older adults with complex mental health issues. Ultimately, this cohort will 'age in place' in their home in their community."
Economic consequences of cancer in adolescents and young adults: a population-based Canadian national study,"['Di Giuseppe, Giancarlo']",['N/A'],"['Adolescent And Young Adult Oncology', 'Cancer Survivors', 'Economic Outcomes', 'Health Economics']",105000.0,417017,"Survival of cancer in adolescent and young adults (AYAs) has recently surpassed 80% resulting in a growing Canadian survivorship cohort; however, the economic outcomes of cancer in AYAs remain unexplored. A cancer diagnosis and its related treatment can result in psychosocial, occupational, and financial challenges in AYAs entering the workforce. Thus, it is hypothesized that cancer in AYAs is associated with immediate reductions in performance at work or school leading to financial impacts following diagnosis and throughout treatment, which may not recover during survivorship, compared to AYAs who do not develop cancer.

The objective of this proposal is to determine the association between a cancer diagnosis and the economic trajectory of AYAs in Canada diagnosed between the ages of 15 and 29 years, from 1992 to 2015. We will obtain data from the Social Data Linkage Environment at Statistics Canada which links individuals' annual T1 tax records with population-based administrative databases. Cancer cases will be identified from the Canadian Cancer Registry and matched 1-to-10 on age, sex, index year, and postal code to population controls who do not develop cancer. Subjects will be followed from the index date (age at initial cancer diagnosis) until the earlier of a new cancer diagnosis, death, or December 31, 2017. Multivariable generalized estimating equations will be used to analyze the data and we will stratify the analysis by age group, sex, and neighbourhood income to identify potential risk factors of disparities in economic trajectory.

Results from this project will address a current gap in knowledge on the financial hardship associated with a cancer diagnosis in AYAs. This study will deliver novel insight on the economic effects of cancer and will be used to inform future policy development and the potential need for tax incentives or other economic reform to ensure this growing population of AYA survivors has opportunities for a stable financial future."
Feasibility Study of Individualized Health Management Plans for Older Adults with Mild Cognitive Impairment Using an Integrated Mobile Platform,"['Dilara, Anar']",['N/A'],"['Cognitive  Impairment', 'Dementia', 'Family Caregiver', 'Feasibility Study', 'Gerotechnology', 'Mobile Platform', 'Older Adults', 'Quality Of Life', 'Touch Screen']",1000.0,364759,"This study will try to identify what features are important to people with Mild Cognitive Impairment or early dementia when they choose technology for everyday use, whether use of a mobile care portal that is offered through an iPad application (Mozzaz) will have potential benefits for them and what features does Mozzaz need to have to be suitable for this specific user group. Older adults and family caregivers will be trained to see if they can learn to use such application to support their health and well-being. Data on age and health specific barriers or obstacles in using Mozzaz application will be collected over time along with any improvement of their quality of life and quality of relationship with caregivers. Data will be collected in conjunction with the assessment, implementation, and summary of results phases of the overall Mozzaz project for comparison with the other patient groups and service providers."
Development of a Patient Engagement Strategy for Retinoblastoma Research,"['Dimaras, Helen']",['N/A'],"['Cancer Survivorship', 'Focus Groups', 'Genetics', 'Hereditary Cancer Syndromes', 'Patient Engagement', 'Patient Oriented Research', 'Research Registry', 'Retinoblastoma']",15000.0,340513,"Retinoblastoma is a childhood eye cancer. Approximately half of all retinoblastoma patients have the heritable form of cancer, meaning that they have increased risk of additional cancers as they grow older, and their children are at risk of also developing retinoblastoma. Given the lifelong impact of retinoblastoma, it is important to understand more deeply the experience of retinoblastoma patients (i.e., individuals with personal experience of retinoblastoma and informal caregivers), and incorporate this information into the research process that aims to improve retinoblastoma care.

The goal of this proposal is to better engage Canadian retinoblastoma patients  in research. Specific aims are to:

1)identify retinoblastoma patients and invite them to engage in focus groups to uncover personal stories, new research directions, knowledge gaps, and communication preferences;

2)develop a prospective 'Research Registry' of people willing to engage in research studies as: study participants; members of research design teams; or end-users (i.e. people who wish to be informed of research results); and

3)develop the Canadian Retinoblastoma Research Advisory Board: a multidisciplinary group including, patients, researchers, clinician-scientists and advocates. The group will serve as an inclusive mechanism through which the patient voice is heard and used in research, such that new research studies are relevant meet the needs of those affected."
Developing a Patient Partnership to Decrease Age and Stage of Retinoblastoma at Diagnosis,"['Dimaras, Helen', 'Ristevski, Ivana']",['N/A'],"['Awareness', 'Cancer Screening', 'Childhood Cancer', 'Eye Cancer', 'Patient Oriented Research', 'Patient Partnership', 'Priority Setting']",20000.0,412089,"The most common presenting signs of retinoblastoma, an aggressive childhood eye cancer, are a white reflex in the eye or crossed eyes. The sooner these initial signs are noticed and the affected child seen by a knowledgeable doctor, the better the child's survival and vision outcome will be. 

The Canadian Retinoblastoma Research Advisory Board (CRRAB) is a group of patients, clinicians and researchers who work together to identify retinoblastoma research priorities and inspire action to solve them. The top identified research priority is to improve early detection of retinoblastoma. We propose to develop a multidisciplinary working group that will develop a research proposal to solve the top priority. Participants will include members of CRRAB, interested patients identified through the CRRAB electronic patient registry, researchers with an interest or expertise in early detection, clinicians who diagnose and treat retinoblastoma, and advocacy groups that raise awareness about presenting signs of retinoblastoma. Together, all aspects of early detection will be considered (i.e. awareness of the public, knowledge of clinical teams, technological approaches to detection and diagnosis) to devise a research protocol to address the priority. Through a series of in-person and online working meetings, the working group will develop a research proposal and grant application to fund the actualization of the priority."
How is gestational weight gain between clinical visits best estimated in twin and singleton pregnancies?,"['Dimitris, Michelle C']",['N/A'],"['Epidemiological Methods', 'Ics Travel Awards', 'Maternal Health', 'Perinatal Epidemiology', 'Statistics']",1000.0,400540,"Maternal weight gain is a potentially modifiable characteristic of pregnancy that has been associated with the health of both mothers and children. Traditional studies often explore the total or rate of maternal weight gain in pregnancy; however, these measures are imprecise, and their cumulative nature may bias results in studies of some health outcomes. Emerging research aims to leverage serial maternal weight measurements to more reliably investigate this association. However, research is often constrained by limited availability of information obtained at discrete gestational ages.  Therefore, this research aimed to investigate and compare methods for estimating maternal weight between clinical visits. Two large clinical chart abstractions studies in Pittsburgh, Pennsylvania were leveraged to address this objective, although results are likely similarly applicable to pregnancies in Canada. Among the wealth of longitudinal data collected, we retained select maternal weight measurements (i.e. pre-pregnancy/delivery weight, as well as weight measured at first prenatal and glucose screening visits) in models to predict measurements at all other visits. We then calculated the difference between measured and predicted maternal weight, and summarized these differences (i.e. median, range, and mean squared error) to determine the relative performance of each model. Overall, 16 models were explored; 4 individual models that considered each mother's data separately, and 12 pooled models that borrowed information from all mothers to estimate each mother's pattern of weight change throughout pregnancy. We found that individual and pooled models that incorporated considerable variation in both pre-pregnancy weight and pattern of weight gain performed best. It is anticipated that these results will inform both ongoing and future studies investigating the relationship between maternal weight gain and pregnancy outcomes in North America and internationally."
"Bringing Together Epidemiologists from Across Canada and the United States to Discuss ""Invisible Pregnancies"": Identifying Unresolved Challenges and Envisioning a Way Forward","['Dimitris, Michelle C']","['Austin, Nichole', 'Grandi, Sonia', 'Mehrabadi, Azar', 'Schummers, Laura']","['Abortion', 'Congenital Anomalies', 'Epidemiology', 'Miscarriage', 'Perinatal', 'Pregnancy', 'Pregnancy Loss']",19990.0,499963,"""Invisible pregnancies"" are pregnancies that are often missing from datasets and/or excluded from study. This includes pregnancies that end in early loss (miscarriage), abortion, and/or congenital anomalies; in other words, invisible pregnancies are among the most vulnerable yet understudied. For example, approximately 30% of pregnancies are thought to end in loss, yet only a selected fraction of them are captured in routinely collected data. Our group of epidemiologists from Canada (British Columbia, Nova Scotia, and Ontario) and the United States (Massachusetts and North Carolina) will convene, highlight the challenges and opportunities of capturing and studying invisible pregnancies at a large epidemiologic conference, and plan a way forward. We will: (1) Present a symposium about invisible pregnancies at the Society for Epidemiologic Research Annual Meeting in June 2024; (2) Publish a paper that summarizes themes of our symposium, including common unresolved challenges across the dataset types and geographical contexts represented by our symposium participants; and (3) Meet to discuss future collaboration, including on a potential CIHR Project Grant and interdisciplinary meeting, to further address the challenges of studying invisible pregnancies. We anticipate that we will highlight the scope and magnitude of the problem of invisible pregnancies for an audience of epidemiologists at one of the largest epidemiologic conferences in North America. We will then consolidate the themes of our symposium for publication to reach an even wider audience of epidemiologists and pregnancy researchers. Finally, we will create a foundation for further collaboration among our group of early- and later-career researchers from across Canada and the United States. Our activities are especially aligned with the Institute of Human Development, Child and Youth Health, and specifically its better beginnings research area focused on reproduction, preconception, and pregnancy health."
The COVID-19 pandemic and its longitudinal associations with youth's mental health: Examining risk and protective factors,"['Dion, Jacinthe', 'Bédard, Noémie', 'Bergeron, Sophie']","['Blackburn, Marie-Eve', 'Boisvert, Stéphanie', 'Hébert, Martine', 'Lalande, Daniel', 'Paquette, Linda']","['Adolescents', 'Child Victimisation', 'Covid-19', 'Mental Health', 'Physical Activity', 'Post Traumatic Stress', 'Sexual And Gender Minorities', 'Social Support', 'Sport', 'Youth']",149959.0,450528,"In response to the ongoing COVID-19 pandemic, the Canadian government implemented several restrictive measures since March 2020 to decrease social contacts and increase physical distance. Although these measures were necessary to limit the transmission of the virus, there are reasons to be concerned about their impact on the adolescents, who are probably the group with the greatest need to socialize with their peers. In fact, it may have been more difficult for adolescents during the pandemic to have their first romantic relationships, to be involved in schools or get a job. Some youth may be even more vulnerable to the effects of the pandemic, namely, those having experienced prior adverse life events such as child maltreatment or bullying, and adolescents belonging to a sexual and gender minority (LGBTQ2+). Indeed, independent of the pandemic, these two groups tend to experience greater rates of stigma, social isolation, and mental health issues compared to their non-victimized, non-minoritized peers. Moreover, as the pandemic deprived them of the majority of extra-familial supports and/or programs, it may have been more difficult for these adolescents to cope. The proposed research will examine the effects of child maltreatment and bullying on youth's mental health in the aftermath of the pandemic (e.g., COVID-related stress, post-traumatic stress symptoms, anxiety/depression, alcohol and drug) and the impacts of support and extra-curricular activities on their well-being. We will also examine these outcomes among sexual and gender minority youth. This study will document the progression of mental health among 3,900 adolescents, before (school year 2019-2020), during (school year 2020-2021) and after (school year 2021-2022, present proposal) the COVID-19 pandemic. Findings will inform the development of targeted interventions to better help adolescents, and high-risk groups therein, as well as mitigate the long-term impacts of this unique global challenge."
"Health and the Future of Work, Globally","['Di Ruggiero, Erica']","['Bajwa, Uttam', 'Cole, Donald C', 'Johal, Sunil']","['""Sharing"" Economy', 'Artificial Intelligence', 'Future Of Work', 'Globalization', 'Health Equity', 'Informal Economy', 'Migration And Health', 'Social Determinants Of Health', 'Technological Advancements', ""Workers' Health""]",19966.0,392010,"Work is an important determinant of health. Work-related accidents or diseases account for more than 2.4 million deaths per year.  The related human and economic costs are estimated at 4% of the global Gross Domestic Product (GDP)/year. In addition to its health effects, work provides a source of income and can pave the way for broader social and economic advancement, strengthening individuals, their families and communities. While considerable evidence linking work to various health and disease outcomes already exists, the health and social ramifications for workers in the changing global context for work need greater prominence on policy agendas and further empirical study. This project will explore the health and health equity implications of global labour market trends (new technologies such as online labour platforms and Artificial Intelligence; work intensification like labour migration and informal work resulting from globalization) that are re-shaping the future of work globally. It aims to:
1.characterize the health and health equity implications of the changing nature of work globally
2.prepare a background paper on current trends in research and policy related to workers' health as well as knowledge gaps in the context of priority research areas around the future of work 
3.facilitate interdisciplinary engagement on the future of work and health through a one-day research agenda-setting workshop with local and international researchers, knowledge users, and workers themselves
4.contribute to advancements in knowledge and policy related to work and health, globally"
Understanding and evaluating the role of partnerships with Canadian minority faith-based communities in improving vaccine confidence in communities and vaccination program implementers,"['Di Ruggiero, Erica', 'Loh, Lawrence', 'Allin, Sara', 'Fadel, Shaza A']","['Abdi, Samiya', 'Aslanyan, Garry', 'Ataullahjan, Anushka', 'Khan, Mohammad Hashim', 'Khenti, Akwatu A', 'Ogundele, Segun', 'Pakes, Barry N', 'Song, Yun-Ju', 'Upshur, Ross E', 'Wei, Xiaolin']","['Equity', 'Faith-Based Organizations', 'Implementation Science', 'Public Health', 'Vaccine Confidence']",199871.0,451205,"COVID-19 is part of a pattern of increasingly frequent epidemics that have coincided with several pre-existing crises, including rising racial, social and health inequities. The focus on the development and deployment of COVID-19 vaccines has drawn attention away from the extent to which the lack of confidence in vaccines remains a persistent challenge, particularly among Indigenous, Black and other racialized groups in Canada and in other countries. The introduction of new vaccines is not necessarily followed by trust in (i) the effectiveness and safety of vaccines; (ii) the system that delivers them, including the reliability and competence of the health services and health professionals and (iii) the motivations of policy-makers who decide on the needed vaccines. Several historical and contemporary dimensions interplay to influence vaccine hesitancy. In this project, we seek to understand the role religion and collaborations with faith-based organizations play in increasing vaccine uptake. Currently, public health interventions to address vaccine confidence have relied on faith-based leaders as trusted messengers or used houses of worship as vaccine clinics.  We will identify and evaluate community-centered interventions that aim to improve vaccine confidence among Black, South Asian, Middle Eastern, or newcomer communities particularly in the region of Peel (Ontario). Our project will help contribute knowledge about what interventions work, for whom, under what contextual circumstances, and whether these interventions are scalable in equitable ways. We will co-implement evaluations of promising community-based interventions while applying a model to build implementation research capacity among vaccine program managers."
Enhancing Public Health System Governance through Leadership Competencies,"['Di Ruggiero, Erica', 'Viehbeck, Sarah M', 'Law, Madelyn P']","['Culbert, Ian A', 'Apatu, Emma J', 'Frandsen, Natalie M', 'Kent, Alexandra', 'Masuda, Jeffrey R', 'Najafizada, Said Ahmad Maisam', 'Pilato, Kelly A', 'Steinberg, Malcolm H']","['Equity', 'Governance', 'Leadership Competencies', 'Public Health Systems']",149803.0,475134,"The global COVID-19 pandemic highlighted the fragility of our public health systems, and further exacerbated inequities in Canada. To be effective and resilient, public health systems need adequate and stable financing, evidence-informed information systems, effective governance across jurisdictions and sectors, and a competent public health workforce; all of which requires effective leadership. Canada's Chief Public Health Officer called for the modernizing of public health governance systems and competencies for public health renewal. To this end, the proposed research project aims to identify the leadership competencies, associated capacities, and policy levers required to support effective and equitable governance of public health organizations in Canada. Informed by an intersectional and decolonizing lens, a mixed methods study design will be used, including a scoping review, a Delphi survey, and semi-structured interviews with key stakeholders. Results will be discussed at policy dialogues and policy recommendations for training and workforce requirements will be proposed to support and guide public health practice across Canada."
Les aliments santé : le bon et l'inutile,"['Dirwimmer, Julie', 'Lamolet, Bruno']",['N/A'],"['Additifs', 'Agro-Alimentaire', 'Alimentation', 'Consommateur', 'Gras-Trans', 'Santé', 'Sel']",3000.0,236862,"L'augmentation brutale des cas de surpoids, d'obésité et de diabète en Amérique du Nord ainsi que les campagnes de sensibilisation aux saines habitude de vie font leur effet : les familles souhaitent manger plus sainement et l'industrie agro-alimentaire a bien compris le message. Les nouveaux produits se multiplient sur les étagères de nos supermarchés : plats réduits en sels, en gras-trans et en colorants, additionnés de fibres ou d'Omega 3... Ces aliments santé que nous propose l'industrie agro-alimentaire tiendront-ils leurs promesses? Comment le consommateur peut-il s'y retrouver entre les produits qui lui seront réellement bénéfiques et ceux qui auront des effets négligeables? Comment les industries agro-alimentaires peuvent-elles abaisser les taux de sels et de graisses dans les préparations tout en conservant leur saveur et leur aspect?"
Secular Trends in Child & Adolescent Mental Disorders in Ontario: A Comparison of Prevalence and Risk Factors Over the Past 3 Decades,"['Dobson, Kathleen']",['N/A'],"['Adolescence', 'Childhood', 'Demographic Risk Factors', 'Mental Disorders', 'Secondary Data Analysis', 'Secular Trends', 'Socioeconomic Risk Factors', 'Technology']",105000.0,365532,"Over 1 million Canadian children (age 4-18) suffer from a mental disorder, severely impacting their quality of life. Research from the UK and US suggest that the prevalence of child mental disorders has increased over the past 30 years, but these secular trends have not been examined in Canada. Substantial economic and demographic changes have occurred in Canada over the past 30 years, including increases in income inequality, poverty, and family dissolution that may compromise children's mental health. Further, the impact of lifestyle (e.g. sleep, diet, exercise), and factors unique to the current generation of Canadian children, such as increased technology use, have not been assessed. 

Using data from the 1983 and 2014 Ontario Child Health Study (OCHS), Student Mental Health Survey (SMHS), Ontario Student Drug Use and Health Survey (OSDUHS), and National Longitudinal Survey of Canadian Children and Youth (NLSCY), the objectives of the proposed study are to: 1.Quantify changes in 6 month prevalence rates of common mental disorders in children between 1983 and 2014; 2.Contrast the impact of socioeconomic (SES), demographic and life style risk factors on child mental disorders between 1983 to 2014; and 3.Quantify the impact of technology use and other risks unique to the current generation of children on common mental disorders. 

The 1983 and 2014 OCHS contain information on 3,294 children and 7,000 children respectively, both using the same, validated measures for assessing mental disorders. The 2014 OCHS was designed to sample a range of SES families and neighbourhoods, allowing to understand the true impact of SES on child mental disorders. The NLSCY provides longitudinal mental health data for 14,000 Canadian youths aged 4-11 years between 1994-2009. The SMHS includes data from over 30,000 Ontario students and the OSDUHS is a survey that contains mental health and substance use data for Ontario students in grade 7-12, repeated every two years since 1977."
Attentional bias and cognitive inhibition as predictors of onset and relapse in Major Depressive Disorder: A longitudinal investigation,"['Dobson, Keith S']","['Sears, Christopher R']","['Attention', 'Cognition', 'Cognitive Inhibition', 'Depression', 'Prediction', 'Specificity']",252413.0,305359,"Major depression is a debilitating disorder, and it is associated with may concurrent other mental and physical health problems, including the risk of suicide.  Unfortunately, depression is also often a recurring disorder, and the risk of recurrence increases with each subsequent episode.  Recent research in the area of cognition has indicated that depressed persons often have attentional biases, in that they selectively attend to and remember negative information compared to nondepressed others.  They also appear to have difficulty inhibiting negative biases, once they have been initiated.  These attentional biases can now be studied with novel and sophisticated methods.  The current program of research will examine the specificity of these cognitive biases, and their role in the prediction of onset and relapse for depression. The results will inform models of depression, and will have clear implications for prevention and treatment."
"Emergency contraception in Albania: A multi-methods study of awareness, attitudes and practices","['Doci, Florida']",['N/A'],['Ics Planning And Dissemination Grants'],2100.0,383778,"Objective(s):
At 11%, the contraceptive prevalence rate with modern methods is relatively low in Albania, even though an array of methods are freely available. Abortion remains the mainstay of family planning in the country. Emergency contraception (EC) could play a significant role in addressing women's need for an effective and discreet method of pregnancy prevention. Although two different levonorgestrel-only EC pills (NorLevo® and Postinor®) are available directly from pharmacies, use remains limited. This study aimed to explore awareness, knowledge, attitudes, and practices toward EC in Albania.

Design and methods:
In 2016, we conducted a multi-methods qualitative study with women and service providers in Albania. We invited women to report on their knowledge of, attitudes toward, and practices surrounding EC in an online survey and through six focus group discussions. Additionally, we conducted 19 in-depth semi-structured interviews with key informants and 16 structured interviews with retail pharmacists in Tirana. We analysed our data using descriptive statistics and for content and themes.

Results:
Our findings suggest that EC is widely available in pharmacies in Albania. However, women face numerous barriers to accessing this form of contraception. Lack of knowledge among providers and women, misconceptions about hormonal contraceptives, misinformation about the side effects of and risks associated with EC, lack of public sector provision, and stigma and fear of judgment among women pose obstacles to timely access.

Conclusions:
Misinformation about EC among women and providers in Albania appears common. Training of health service providers, raising awareness among women, and developing Albanian-language and culturally resonant materials for distribution could play a key role in improving knowledge and uptake of EC."
Vitamin D status in Canadian pregnant women and their newborn infants: what levels protect against adverse pregnancy outcomes?,"['Dodds, Linda', 'Giguere, Yves']","['Armson, Brian A', 'Forest, Jean-Claude', 'Weiler, Hope A', 'Woolcott, Christy G']","['25-Hydroxy Vitamin D', 'Birth Weight', 'Cohort', 'Gestational Diabetes', 'Nested Case-Control', 'Pre-Eclampsia', 'Pregnancy', 'Small For Gestational Age', 'Vitamin D']",233622.0,223986,"Vitamin D deficiency is known to exist within northern nations, such as Canada. It has been suggested that close to 70% of Canadians demonstrate some vitamin D insufficiency. Recent studies suggest that low vitamin D level during pregnancy is associated with adverse pregnancy outcomes such as preeclampsia, gestational diabetes, and infants who are small for gestational age. There is a lack of consensus on the optimal vitamin D level in pregnancy and more research is needed to address this knowledge gap. The purpose of this study is to determine vitamin D status from a large cohort of pregnant women from two Canadian provinces and to try to identify a threshold at which vitamin D status is protective against adverse pregnancy outcomes for mother and infant. This study will provide information, in a timely and cost-efficient manner, critically needed for defining optimal vitamin D status in pregnancy. This information can then used for the development of guidelines pertaining to vitamin D supplementation during pregnancy."
