Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Perceptions of innovative orally administered treatment for long-term opioid dependent participants in the SALOME clinical trial,"['Marchand, Kirsten I']",['N/A'],"['Data Triangulation', 'Health Services Research', 'Opioid Dependence', 'Opioid Substitution Treatment', 'Qualitative Research Methods', 'Treatment Perceptions']",17500.0,280115,"Opioid dependence (i.e., heroin dependence) is a chronic illness that poses great harm to the individual, their family and the wider community. Substitution with oral methadone is the gold standard treatment for opioid dependence, but is not effective for 15 to 25% of chronic opioid dependent individuals. SALOME (Study to Assess Longer-Term Opioid Medication Effectiveness; CIHR-funded) is a randomized, double blind clinical trial testing the effectiveness of hydromorphone (a licensed pain medication; [HDM]) and diacetylmorphine (active ingredient in heroin; [DAM]) as alternative treatments for this population.  In Stage I of SALOME, participants are treated with injectable HDM or DAM and in Stage II, half of the participants switch to an oral formulation of HDM or DAM treatment.  Despite its effectiveness, treatment with an injectable medication poses some challenges for the health care system (e.g., clinic logistics) and society (e.g., stigma). Thus, the oral treatments in SALOME, if proven effective, have the potential to significantly expand available treatment options for a population that has not benefited from available treatments in Canada. 

SALOME does not collect data about the delivery of the oral treatment; information that is critical to consider in the planning of future health delivery systems. Therefore, the proposed study is dedicated to analyzing participant's perceptions of oral treatment in SALOME and determining the association between participant's treatment satisfaction with street opioid use at 12 months. Using a mixed qualitative (in-depth interviews) and quantitative (i.e., urinalysis reports, client satisfaction questionnaire) methods approach, data will be triangulated to enrich the theoretical framework being developed.  The proposed study will identify the perceptions and outcomes of an innovative treatment alternative for a population that remains outside of the Canadian health care system."
Beyond informed consent: ethical dilemmas in a clinical trial testing the effectiveness of injectable opioid assisted treatment for long-term opioid dependence,"['Marchand, Kirsten I']",['N/A'],['Ics Travel Awards'],1500.0,364579,"Opioid dependence (i.e., heroin) is a chronic illness that poses harms to the individual, their family and the wider community. Oral methadone is the most widely used treatment for opioid dependence. For patients who do not respond to this and other existing treatments, a recent Canadian clinical trial has shown that medically supervised injectable diacetylmorphine (active ingredient in heroin) and hydromorphone (a licensed pain medication) are both safe and effective. Despite the benefit these treatments offer, there continues to be debate regarding whether patients with long-term opioid dependence are able to voluntarily consent to such research. 

This debate will be discussed at the Canadian Public Health Association Conference and will reference the recent Canadian clinical trial. The central ethical issue identified is beyond whether people with opioid dependence are able to voluntarily consent to injectable diacetylmorphine and hydromorphone treatment. Instead, the dilemma is rooted in the fact that people with opioid dependence may only be able to gain access to such life-saving treatments through their participation in clinical research. This debate therefore has implications for public health researchers studying new and innovative treatments outside the addictions research field. In such research, ethical solutions that address this underlying problem, while not limiting the possibility of research altogether, are needed. This debate and the lessons learned from this clinical trial will be shared with researchers, clinicians, decision makers and advocacy groups."
Patient perceptions of the effectiveness of oral hydromorphone for long-term opioid dependence,"['Marchand, Kirsten I']",['N/A'],"['Addiction Treatment', 'Health Services Research', 'Opioid Dependence', 'Patient Centered Care', 'Qualitative Methods', 'Quantitative Methods']",105000.0,365463,"Opioid dependence (e.g., heroin) is a chronic illness that poses harms to the individual, their family and the wider community. Oral methadone is the most widely used treatment for opioid dependence. For patients continuing to inject street opioids, evidence suggests that injectable diacetylmorphine (active ingredient in heroin; [DAM]) is an effective alternative. Access to DAM poses regulatory and logistical challenges in Canada and worldwide; thus, there is a need for alternative medications that could attract and retain long-term street opioid injectors not benefitting from conventional treatments. 

For such contexts, SALOME (Study to Assess Long-term Opioid Medication Effectiveness) tested if hydromorphone (a licensed pain medication; [HDM]) could be an alternative to DAM in a two-stage, randomized, double-blind clinical trial. In Stage I, participants with long-term opioid dependence were randomized to either injectable HDM or DAM. In Stage II half of the participants randomly switched to the oral route of their Stage I medication to test if the oral formulation is as effective as the injectable. 

Stage II of SALOME was stopped prematurely because of evidence that oral was not as effective as injectable. Despite this, some participants were retained to oral medications and stopped using street opioids. Moreover, some have continued on oral medications since the end of the trial. To determine the effectiveness of these alternative oral medications, this study will analyze the relationship between participant's characteristics and oral treatment access. This study will also meet with a sub-group of participants to collect their perceptions of the effectiveness of oral treatments. This evidence is essential to understand the effectiveness of alternative oral treatments, an approach that could be beneficial for those willing to stop injecting street opioids and not reached by conventional opioid-dependence treatment."
L'éducation et la santé : regard sur les parcours éducationnels des jeunes autochtones (18-24 ans) et les répercussions sur leur santé globale et celle de leur communauté.,"['Marcotte, Julie', 'Vincent, Julie']","['Bussières, Anny', 'Laliberté, Arlene', 'Vrakas, Georgia']","['Autochtones', 'Développement', 'Saines Habitudes De Vie', 'Santé Globale', 'Éducation Postsecondaire']",22996.0,289479,"Cette subvention de planification vise le développement d'un projet de recherche d'envergure qui permettra de mieux comprendre le lien qui existe entre l'éducation des Autochtones, leur développement harmonieux et leur santé. En effet, grâce à cette subvention nous voulons mettre sur pieds un partenariat ralliant le centre de formation de la main d'œuvre Huron-Wendat (CDFM) et deux universités (UQTR et UQO) afin de développer un projet de recherche-action qui contribuera à mieux comprendre les liens qui existent entre l'éducation et la santé globale chez les Autochtones. Plus précisément, le projet de recherche qui résultera de cette planification répondra aux questions suivantes:  Quelles stratégies sont employées pour soutenir la réussite des étudiants autochtones? Comment le cheminement scolaire et la réussite contribuent-ils à la santé et au bien-être des jeunes autochtones? Quelles sont les enjeux associés à la réintégration de la communauté par les diplômés de ces centres? Comment, à long terme, ces diplômés influencent-ils leur communauté, agissent à titre de modèles et inspirent les plus jeunes en matière d'éducation et de saines habitudes de vie? Ces questions sont extrêmement pertinentes pour le développement des connaissances et sont précisément celles que l'on espère exploiter dans le projet de recherche d'envergure que nous voulons construire grâce à la présente subvention."
Création d'environnements résidentiels favorables à l'optimisation de l'autonomie à la maison des adolescents et des adultes présentant un trouble du spectre de l'autisme: Utilisation d'une approche de recherche-action participative pour codévelopper un programme innovant en partenariat avec les personnes concernées.,"['Marcotte, Justine']",['N/A'],"['Adolescent', 'Adulte', 'Approches Participatives', 'Autonomie À La Maison', 'Environnements Favorables', 'Famille', 'Inégalités De Santé', 'Méthodes Qualitatives', ""Trouble Du Spectre De L'Autisme""]",150000.0,437306,"Plusieurs personnes ayant un trouble du spectre de l'autisme (TSA) espèrent, un jour, être en mesure d'habiter une résidence leur permettant d'exercer pleinement leur autonomie. Cela représente un défi puisque plusieurs d'entre elles ont de la difficulté à exercer les activités liées à la vie autonome (ex. : cuisiner). Malheureusement, les services actuellement offerts pour les aider à développer leur autonomie à la maison sont insuffisants et peu adaptés à leurs besoins. En ce qui concerne les études scientifiques dans le domaine, celles-ci portent principalement sur les stratégies qui peuvent être efficaces pour améliorer les habiletés des personnes ayant un TSA. Or, pour améliorer leur autonomie, il est aussi possible de faire en sorte que leur environnement y soit plus favorable. Cette option est cependant peu explorée pour le moment. 
Ce projet de recherche vise à développer un programme innovant pour rendre leur résidence plus favorable à leur autonomie. Une approche de recherche-action participative sera utilisée, ce qui fait en sorte que des personnes ayant un TSA, des parents et des intervenant(e)s seront impliqués à toutes les étapes du projet. Cela permettra de développer un programme rigoureux sur le plan scientifique, applicable en contexte réel et répondant adéquatement aux besoins des personnes concernées. Cependant, la participation de personnes ayant un TSA à des projets de recherche représente un défi étant donné leurs difficultés de communication et d'interactions sociales. Des stratégies seront donc mises en place pour favoriser leur pleine participation au projet. L'utilisation de ces stratégies sera documentée afin de renseigner la communauté scientifique sur les stratégies prometteuses pour soutenir la participation cette population à des projets de recherche. Ultimement, ce projet a le potentiel d'améliorer la santé et le bien-être des personnes ayant un TSA et de leurs parents en les soutenant davantage dans cette grande transition de vie."
"Care, retirement and wellbeing of older people across different welfare regimes","['Margolis, Rachel']",['N/A'],"['Active Aging', 'Caregiving', 'Population Aging', 'Retirement', 'Successful Aging', 'Welfare States', 'Well-Being']",60116.0,349159,"As societies age, the well-being of the elderly becomes an important societal challenge. CREW builds an interdisciplinary team of researchers from six institutions in five countries, to examine the interrelationships between care, work, health and wellbeing. Specifically, the project investigates (1) the determinants of health and wellbeing at older age; (2) the patterns of caregiving, and their impact on wellbeing and social participation of older people; (3) pension systems; and (4) wellbeing of older adults without close kin. Gender and welfare policies are the transversal themes of each research topic. Our project fills key policy-relevant gaps in existing research, ultimately contributing to knowledge which inform policies to enhance successful ageing for both men and women and for people of different socio-economic groups."
The Role of Behavioural and Environmental Risk Factors in Cancer Sex Ratios in the Canadian Population,"['Marozoff, Shelby']",['N/A'],"['Administrative Data', 'Behavioural Risk Factors', 'Cancer', 'Environmental Risk Factors', 'Primary Prevention', 'Sex Disparities']",105000.0,477547,"In Canada, about 44% of men and 43% of women will develop cancer in their lifetime and it is the leading cause of death. For cancers that affect both sexes (i.e., not cancers such as ovarian or prostate, among others), men are diagnosed more than women for most cancers. The reasons for this difference are mostly unknown, but one recent study found that factors already linked to cancer such as BMI, diabetes, and smoking only explained a modest part of the male predominance in most cancers. But, to the best of my knowledge, many behavioural and environmental factors were not examined to see how much they could explain this male predominance in cancer diagnoses. 

The aims of my study are to: 1) describe male vs. female sex ratios for new cancer cases in the Canadian population and 2) see if the apparent sex ratio in these cancers is explained by sex differences in known risk factors.

To do this study, I will use data from three linked sources: 1) the largest cohort in Canada, which includes more than 300,000 adult participants from eight provinces who have been filling out health questionnaires since 2008/2009; 2) Canadian environmental monitoring data; and 3) provincial cancer datasets, which include data on all individuals in a province diagnosed with and/or receiving treatment for cancer. From these three datasets, the following risk factors will be examined: age, sex, gender, ethnicity, marital status, family cancer history, BMI, physical activity, tobacco use, alcohol use, diet, UV exposure, income, education, other illnesses, neighbourhood relative wealth, and air quality. I will answer my study aims by calculating cancer sex ratios for 19 different physical sites in the body (e.g., lung, colorectal). Separate analyses will be done for transgender men and women. The results of this project will give important information on the different processes whereby men and women develop cancer, which may be used to develop sex-specific guidelines for cancer prevention."
Renewing national consensus on sun safety messages for Canada,"['Marrett, Loraine D', 'Atkinson, John', 'Nuttall, Robert K', 'Rosen, Cheryl F']","['Chu, Maria', 'Hodgson, Corinne S']","['Common Messages', 'National Consensus', 'Personal Protection', 'Skin Cancer Prevention', 'Sun Protection']",10000.0,308188,"Between 1996 and 2006, Canadians generally increased their time in the sun without improving protection. During this period, the incidence rates of melanoma, the most fatal form of skin cancer, have been increasing in Canada and are projected to continue to rise. Skin cancer is largely preventable through reducing ultraviolet radiation exposure; thus, public education through consistent messaging is an essential part of a prevention strategy. National consensus on messages was last achieved in Canada in 1994 and an update to reflect the current science and to address gaps is required.

The Ontario Sun Safety Working Group (OSSWG) plans to partner with the Canadian Cancer Society (CCS), and the Canadian Dermatology Association (CDA) to organize a workshop to gain national consensus on updated sun safety messages for clearer and more consistent public education in Canada. The OSSWG has identified gaps in current public education messaging, conducted a review of the evidence in consultation with an expert committee, drafted a revised messages and evidence document, and has carried out focus testing of this document as a foundation for work among public health professionals. Organizing a consensus workshop provides a unique opportunity for the next phase of work.

Renewed consensus will help ensure that organizations across the country that are addressing sun awareness and skin cancer prevention will communicate a consistent set of messages to Canadians concerning the activities required to protect themselves during sun exposure, thereby reducing the risk of skin cancer. Consistent messages will reduce uncertainty around what protective actions to take and therefore increase the likelihood of the adoption of these behaviours."
Addressing First Nations' health and wellness priorities: Enhancing Indigenous research and data analytics at the BC First Nations Health Authority.,"['Marsden, Namaste', 'Berry-Einarson, Kathryn', 'Berry, Nicole S', 'Isaac-Mann, Sonia T', 'Murray, Jennifer B', 'Reading, Jeffrey L', 'Stelkia, Krista M', 'Venners, Scott', 'Ward, Amanda J']","['Asliturk, Ersin']",['Indigenous Health'],745876.0,435754,"Our project is a partnership between the First Nations Health Authority (FNHA) in BC and the Simon Fraser University Faculty of Health Sciences (SFU) to conduct research that addresses the health and wellness priorities of First Nations in BC.  Our overarching goal is to advance the FNHA vision of healthy, self-determining and vibrant First Nations children, families and communities. We will also partner to train five Indigenous graduate students (four MSc and one PhD) who will conduct research for their degrees at SFU while receiving practical training in Indigenous research methodologies and First Nations public health and wellness at FNHA. We will use Indigenous and Western research methods to champion the perspectives of First Nations in BC about health and wellness.  Moreover, the students will enhance the standard reporting at FNHA through their projects' focused research aims, analyses, and contextualization. This initiative builds upon a strong established partnership between FNHA and SFU to conduct research supporting the mandate of the FNHA and First Nations in BC and to train a new generation of Indigenous health scholars.

In 2011, First Nations leadership in BC signed the BC Tripartite Framework Agreement on First Nation Health Governance to establish the FNHA and collectively made the most significant self-determination decision in BC history: taking control over their own health and wellness. The FNHA is governed by First Nations and its mandate is to transform the way healthcare is delivered to First Nations in BC, shift from an illness deficit model to wellness and increase First Nations designed services. An important part of this mandate is to facilitate high-quality data collection and analysis by and for BC First Nations. FNHA took responsibility for implementing the First Nations Regional Health Survey (RHS) in BC, which includes First Nations wellness perspectives. Our students will use existing data from the RHS for their research projects."
Being Connected at Home: Making Use of Digital Devices in Later Life,"['Marshall, Barbara L']","['Katz, Stephen']","['Aging', 'Digital Infrastructures', 'Health And Well-Being', 'Lonliness And Social Isolation', 'Smartphones', 'Social Connectedness']",220249.0,366180,"This project investigates fundamental changes in the contemporary experience of later life, at the intersection of digital infrastructures, place and the experience of ""being connected"". We address a research gap by exploring and theorizing the role of digital communication devices in relation to the modern life course, and aim to make our insights actionable through co-design by involving older people and other relevant stakeholders.
The project is contextualized by debates around ageing in place, loneliness and social isolation. The potential of interventions to address these challenges has so far not been realized. To have impact, devices need to be based on a finer-grained understanding of how older people engage with the digital world and experience ""being connected"".  As one of four international research sites, the Canadian workplan focuses on connections between people, digital devices and networks of health expertise."
Examining structural vulnerabilities to injection drug use and HIV infection among marginalized young people: An approach using complex systems modeling and social epidemiology,"['Marshall, Brandon D']",['N/A'],"['Agent-Based Modeling', 'Complex Systems', 'Hiv', 'Injection Drug Use', 'Multilevel', 'Population Health', 'Social Epidemiology', 'Youth']",150000.0,204525,"Injection drug use among young people is a growing national and international health problem. Given that injection drug use is a primary mode of HIV transmission and is responsible for many other health and social harms, preventing youth from initiating injecting is a major public health priority. However, there exists little scientific evidence to guide effective HIV and injection drug use prevention measures among at-risk youth. This research will address these urgent challenges and will provide necessary information to inform appropriate and effective responses to this health crisis nationally and internationally. The primary goal of this research is to use complex systems modeling (a form of mathematical modeling) to understand how rates of injection initiation and HIV infection are affected by social, environmental, and political factors - and are essential for the development of effective interventions. Specifically, new mathematical modeling techniques will be used to test the potential effectiveness of several interventions to prevent transitions to injection and reduce HIV risk among young drug users. Interventions to be examined include the expansion of addiction treatment programs for drug-dependent youth and the provision of safe housing options for homeless young people. The proposed research has important implications for a segment of the Canadian population that experiences considerable health-related harms and contributes substantially to societal and health costs. Given the growing concerns related to the initiation of injecting and the complexities of the interventions required to reduce HIV infections and other harms, the proposed research will generate valuable insights that can be applied by public health agencies and other decision makers to implement evidence-based programs and policies to address this important health issue."
Examining structural vulnerabilities to injection drug use and HIV infection among marginalized young people: An approach using complex systems modeling and social epidemiology,"['Marshall, Brandon D']",['N/A'],"['Agent-Based Modeling', 'Complex Systems', 'Hiv', 'Injection Drug Use', 'Multilevel', 'Population Health', 'Social Epidemiology', 'Youth']",150000.0,203215,"Injection drug use among young people is a growing national and international health problem. Given that injection drug use is a primary mode of HIV transmission and is responsible for many other health and social harms, preventing youth from initiating injecting is a major public health priority. However, there exists little scientific evidence to guide effective HIV and injection drug use prevention measures among at-risk youth. This research will address these urgent challenges and will provide necessary information to inform appropriate and effective responses to this health crisis nationally and internationally. The primary goal of this research is to use complex systems modeling (a form of mathematical modeling) to understand how rates of injection initiation and HIV infection are affected by social, environmental, and political factors - and are essential for the development of effective interventions. Specifically, new mathematical modeling techniques will be used to test the potential effectiveness of several interventions to prevent transitions to injection and reduce HIV risk among young drug users. Interventions to be examined include the expansion of addiction treatment programs for drug-dependent youth and the provision of safe housing options for homeless young people. The proposed research has important implications for a segment of the Canadian population that experiences considerable health-related harms and contributes substantially to societal and health costs. Given the growing concerns related to the initiation of injecting and the complexities of the interventions required to reduce HIV infections and other harms, the proposed research will generate valuable insights that can be applied by public health agencies and other decision makers to implement evidence-based programs and policies to address this important health issue."
Designing a Model to Address the Needs of Persons with Mental Illness Following Homelessness in Two Urban Contexts: A Community Engagement Study,"['Marshall, Carrie Anne']","['Laliberte Rudman, Debbie', 'Oudshoorn, Abram', 'Webster, Fiona']","['Disadvantaged Persons', 'Health Equity', 'Homeless Persons', 'Mental Health', 'Mental Illness', 'Participatory Methods', 'Poverty']",175951.0,401503,"Existing models designed to support homeless persons with mental illness are demonstrating positive results in supporting re-housing yet have failed to address the myriad of other mental health difficulties that persist following homelessness. Contributing to this problem is the siloing of policies, resources, and providers in many Canadian communities, which has resulted in a system that is poorly integrated and struggles to provide necessary and timely support to individuals with mental illness following homelessness. This problem is compounded in small to mid-sized urban centres where competition for scarce resources among community-based services is high. Developing collaborative solutions that are built upon the perspectives of community stakeholders has the potential to identify and fill gaps that are left by a system that is currently fragmented in many Canadian communities, and more effectively meet the needs of this complex population. 
Method: Using community based participatory research (CBPR), we will: 1) Conduct an extensive stakeholder consultation with key informants in two moderate urban centres in Ontario; 2) Present the findings of this stakeholder consultation at a 2-day knowledge-to-action event involving stakeholders in each participating city; and 3) Collaborate with a group of key stakeholders to design a model for more effectively meeting the needs of persons with mental illness following homelessness that is specific to a mid-sized urban context.
Implications: Communities across Canada continue to struggle to support individuals with complex needs in the transition from homeless to housed. Collaborating across sectors and drawing on the voices of those with lived experiences of homelessness in the development of approaches is critical to identifying solutions that are feasible, relevant, and effectively target crucial outcomes that have historically challenged communities."
"Methamphetamine use and homelessness: A mixed methods and qualitative approach to exploring lived experience, service provider and landlord experiences and perspectives","['Marshall, Carrie Anne']","['Forchuk, Cheryl', 'Oudshoorn, Abram', 'Wathen, Nadine']","['Homelessness', 'Housing', 'Mental Health', 'Methamphetamine', 'Mixed Methods Research', 'Substance Use']",100000.0,456843,"Methamphetamine (a.k.a. ""crystal meth"") is a stimulant that is recognized by researchers and practitioners to be a highly addictive substance that imposes serious impacts on physical, cognitive, and psychosocial well-being. Among persons experiencing homelessness, use of methamphetamine is a serious public health problem with the prevalence of use tripling in recent years. Of the studies that have explored associations between methamphetamine use and experiences and patterns of homelessness, researchers have noted that individuals who use stimulants are housed for fewer days than individuals who use other substances, that persons who use methamphetamine frequently experience victimization while unhoused, and that homelessness is a predictor of methamphetamine use. These studies are few, and more research is needed to identify intervention strategies and to inform health and social policy.

Objectives: We propose a program of research aimed at identifying associations between homelessness and methamphetamine use to build on existing literature. 

Method: Using both convergent mixed methods and qualitative approaches, we will conduct a study informed by the lenses of social justice and health equity to uncover the ways in which methamphetamine influences the psychosocial well-being of persons who experience homelessness at both the individual and environmental levels. Our study will be conducted in two phases: 1) mixed methods interviews with persons with lived experience of homelessness; 2) qualitative interviews with service providers and landlords. 

Implications: By conducting this study, we will build on a developing body of literature exploring associations between homelessness and methamphetamine use. Specifically, by developing a more thorough understanding of the ways in which methamphetamine use is associated with well-being, we can inform the development of intervention approaches and policies aimed at mitigating adverse psychosocial consequences."
The Ethical Inclusion of Adolescents in Canadian Health Research,"['Marshall, Zack']",['N/A'],"['Adolescents', 'Community Health', 'Policy Recommendations', 'Qualitative Methods', 'Research Ethics', 'Social Inclusion']",55000.0,277284,"This research will examine and analyze key stakeholder perspectives on the ethical inclusion of adolescents in Canadian health research and provide recommendations for renewed policy direction. Depending on the province, adolescents up to 18 years of age may require parental permission to participate in research. Across research disciplines, there have been calls to allow young people to make decisions for themselves, yet it is unclear how these appeals have been taken up and how to best support the inclusion of adolescents in health research while attending to ethical concerns. The central questions guiding this proposal are: 1) What are the current policies and laws on the inclusion of adolescents in health research in Canada? 2) How do key stakeholders understand and uptake existing legal and ethical guidelines on the inclusion of adolescents in health research? and 3) What changes, if any, do key stakeholders recommend to policy and practice guidelines concerning the inclusion of adolescents in health research? By exploring the perspectives of researchers and decision-makers as well as legal and ethical frameworks, this approach to research shifts the focus away from the traditional research subject and instead researches up, and will integrate a poststructural analysis. There are three core elements: 1) a policy scan of legal and ethical guidelines concerning the participation of adolescents in Canadian health research; 2) a scoping review of recent Canadian health literature involving adolescents and young adults, and 3) thirty-four in-depth interviews with health researchers, policy-makers from across Canada, and decision-makers from research ethics boards. This study will identify gaps in perspectives and practice among key stakeholders and will provide new opportunities to reconsider the risks and benefits of including adolescents in Canadian health research."
Effects of a home based exercise program using a gerontechnology versus a supervised exercise program on functional capacities in community-dwelling older adults after a minor injury  Comparaison des effets d'une intervention en activité physique à domicile via une gérontechnologie à un programme traditionnel et supervisé sur les capacités fonctionnelles des personnes âgées après une blessure mineure,"['Martel, Dominic']",['N/A'],"[""Bourse De Voyage D'Aci""]",1500.0,364587,"Au Canada, 16.1% de la population est âgée de 65 ans et plus. Plus de 20% des visites au sein des départements d'urgence (DU) sont effectuées par cette population dont 17% sont causées par des blessures mineures. 
Il est maintenant reconnu que trois mois après une blessure mineure, la mobilité, la stabilité face aux chutes et l'autonomie physique décline chez cette population et pouvant aussi mener vers l'état de fragilité et d'invalidité. 
Les interventions en activité physique (AP) qu'elles soient en groupe et supervisées dans les centres communautaires où à domicile sont efficaces dans le maintien des capacités fonctionnelles et réduisent les risques de chutes chez cette population. Cependant, plus de 50% d'entre elles sont inactives dans leur temps libre. Plusieurs barrières à la pratique de l'AP comme le manque de temps, les déplacements et la peur de tomber sont cités par les ainés. Les gérontechnologies, surtout celles basées sur les jeux interactifs, pourraient potentiellement dépasser ces limites. 
44 personnes âgées (65 ans et plus) précédemment indépendantes, ont été recrutées au sein du DU après avoir subi une blessure mineure. 20 d'entre elles ont complété un programme d'activité physique à domicile via une gérontechnologie (JIN), 16 ont complété un programme d'activité physique de groupe supervisé dans un centre communautaire (YMCA) et 8 ont été assignées à un groupe témoin (CON). 
Les deux groupes d'intervention en activité physique ont amélioré ou maintenu leurs capacités fonctionnelles comme leur vitesse de marche, la capacité à se lever d'une chaise et leur équilibre. Ce qui n'à pas été le cas du groupe témoin.
Une intervention en AP à domicile via une gérontechnologie semble être aussi efficace qu'une intervention dite traditionnelle pour prévenir le déclin des capacités fonctionnelles chez les personnes âgées ayant subi une blessure mineure et ce tout en diminuant les barrières face à la pratique de l'activité les plus citées chez les ainés."
FOREGROUNDING THE VOICES OF WOMEN TO BETTER MEET THEIR NEEDS: Applying multiple methods to enhance research engagement and clinical outcomes of women who use drugs,"['Martel-Laferrière, Valérie', 'Larney, Sarah']","['Boisvert, Isabelle', 'Laroche, Karine', 'Meeson, Julie-Soleil', 'Artenie, Andreea A', 'Bédard, Karine', 'Bellot, Céline', 'Bertrand, Karine', 'Bruneau, Julie', 'Burchell, Ann N', 'Corriveau, Benoit', 'de Pokomandy, Alexandra', 'Durand, Madeleine', 'Knight, Rodney E', 'Kronfli, Nadine', 'Mayrand, Marie-Helene', 'Minoyan, Nanor', 'Motta-Ochoa, Rossio']","['Co-Construction', 'Cohort', 'Harm Reduction', 'Healthcare Services', 'Qualitative Methods', 'Quantitative Methods', 'Stbbi Prevention', 'Women Who Use Drugs']",19967.0,500702,"The overlap between gender and drug use makes women who use drugs (WWUD) particularly vulnerable to experiencing sexism, intimate partner violence, stigma, and parental challenges, among other gender-related problems. Yet the distinct needs of WWUD remain almost invisible in sexually transmitted and blood-borne infections (STBBI) research and care delivery. We aim to improve understanding of the specific vulnerabilities faced by WWUD and to better integrate them in research and prevention services. Our approach will take account of all the inequalities experienced by WWUD while examining overlapping structural vulnerabilities, health-related behaviors, use of STBBI and broader health services, as well as adequacy of services in meeting their specific needs. 
The objectives are: 1. to develop best practices to enhance participation of WWUD in STBBI research, 2. to examine perceived vs. objective health needs among WWUD over time and associations with social and drug-related vulnerabilities, and 3. to estimate STBBI incidence and identify potential avenues of STBBI service adaptation according to perceived vs. objective needs.
We will develop a portrait of WWUD participating or not in research projects, and co-construct new recruitment strategies with the help of people with lived experience and community workers. These strategies will be evaluated to establish best practices. We will combined quantitative (e.g., statistical analysis of answers to questionnaires) and qualitative methods (e.g., focus groups) to establish a cohort of WWUD.  Participants will be followed with repeated questionnaire, STBBI and medical evaluation. Interpretation will contextualize the impacts of overlapping vulnerabilities on service use.  
People with lived experience are directly involved in this project and have contributed to defining the aims.  This project will enable us to understand the realities of WWUD in all their dimensions, and thus better adapt services to their needs."
PATHS Equity for Children. A program of research into what works to reduce the gap for Manitoba's children,"['Martens, Patricia J', 'Brownell, Marni D', 'Chartier, Mariette J', 'Fransoo, Randall R', 'Katz, Alan', 'Lix, Lisa M', 'Metge, Colleen J', 'Roos, Leslie L', 'Santos, Robert G']","['Bolton, James M', 'Doupe, Malcolm B', 'Hertzman, Clyde', 'Jutte, Doug P', 'Katz, Laurence Y', 'Raymond, Colette B', 'Roos, Noralou P']","['Administrative Data', 'Children', 'Disparities', 'Gradient', 'Health Equity', 'Integrated Knowledge Translation', 'Multi-Level Modeling', 'Population Health Intervention', 'Programmatic Research', 'Socioeconomic Status']",200000.0,228620,"There is much interest in addressing the problem of health inequity. Health inequity is unfair and avoidable or remediable differences in health among social groups. Health equity suggests that all people can reach their full potential and should not be disadvantaged from attaining it due to race, ethnicity, religion, gender, age, social class, socioeconomic status, or other socially determined circumstance. Throughout Canada, policies and programs are developed to reduce health and social inequities. Our program of research will use the unique information-rich population-based Repository of administrative data housed at the Manitoba Centre for Health Policy, to study the impact of multiple programs and policies introduced over the past decade which could potentially impact health and social inequities of Manitoba's children. The Repository's 97 databases are anonymized, but linkable at the person-level and to family units and neighbourhoods, and contain information on health and social services and outcomes, including: births and deaths, use of physicians and hospitals, immunization programs, educational outcomes, early childhood intervention programs, and the use of child welfare, social assistance and public housing. Our focus is on childhood trajectories, including interventions that impact social and health outcomes from birth through to age 18. We will determine which programs, or combinations of programs, improved overall outcomes, but more importantly, which ones narrowed or widened the gap in inequity. Our research team includes partners from nine government ministries, non-governmental organizations, all the regional health authorities and the Healthy Child Manitoba initiative. By working with these decision makers throughout the research process we will ensure that we ask relevant questions, interpret the data in the correct context and can assist in having the research findings translate into action, through evidence-informed policies and programs."
PATHS Equity for Children: A program of research into what works to reduce the gap for Manitoba's children,"['Martens, Patricia J', 'Brownell, Marni D', 'Katz, Alan', 'Metge, Colleen J', 'Santos, Robert G']","['Chartier, Mariette J', 'Doupe, Malcolm B', 'Finlayson, Gregory S', 'Fransoo, Randall R', 'Hertzman, Clyde', 'Raymond, Colette B', 'Roos, Leslie L', 'Roos, Noralou P', 'Smith, Mark J']","['Child Health', 'Health Inequities', 'Health Services Research', 'Healthy Child Development']",15000.0,209043,"There has been much recent interest in addressing the problem of health inequity. Health inequity is unfair and avoidable or remediable differences in health among social groups. Health equity suggests that all people can reach their full health potential and should not be disadvantaged from attaining it because of their race, ethnicity, religion, gender, age, social class, socioeconomic status, or other socially determined circumstance. Throughout Canada, policies and programs are developed to reduce healthy inequity. Our program of research will use the unique information-rich population-based Repository of administrative data housed at the Manitoba Centre for Health Policy, to study the impact of multiple programs and policies introduced in the past 10 years which could potentially impact health inequities of Manitobas children. The Repository's 90+ databases are anonymized, but linkable at the person-level and to family units and neighbourhoods, and contain geographically-based information on health and social services and outcomes, including:  births and deaths, use of physicians and hospitals, immunization programs, educational outcomes, early childhood intervention programs, use of child care, use of social assistance programs, and the use of public housing. Our focus is on the lifecourse of childhood, including interventions that impact social and health outcomes from birth through to age 18. We will determine which programs improved overall outcomes, but more importantly, which ones narrowed the gap in inequity and which ones widened the gap. Our research team includes partners from four government ministries as well all the regional health authorities and the Healthy Child Manitoba initiative. By working with these decision makers throughout the research process we will ensure that we ask relevant questions, interpret the data in the correct context and can assist in the translation of the research findings into evidence-informed policies and programs."
