Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Disseminating Environmental Health Information to First Nations Communities,"['Keller, C. P', 'Setton, Eleanor M']","['Black, Andrew', 'Demers, Paul A', 'Isaac-Mann, Sonia T', 'Nicol, Anne-Marie', 'Pomeroy, Melissa', 'Poplawski, Karla']","['Carcinogens', 'Environment', 'First Nations', 'Health', 'Knowledge Translation']",23750.0,264801,"CAREX Canada is a national project estimating the number of Canadians exposed to substances associated with cancer in workplace or community environments, which can help scientists, policy makers, and experts in cancer prevention to identify priorities and target communities or workplaces for further research or interventions.  CAREX has developed tools and training to increase understanding of potential exposures to known and suspected carcinogens in community environments.  An important user of these tools is First Nations (FN) organizations and communities, as environmental quality is central to cultural practices and the sustainability of communities with local resources.  Pilot training, undertaken in collaboration with representatives of FN communities in partnership with the Assembly of First Nations (AFN) and the First Nations Environmental Health Innovation Network (FNEHIN), indicates the usefulness of CAREX tools for environment and health research.  We are moving into a targeted knowledge dissemination phase with objectives to build capacity for understanding local environmental quality, and to enable users to prioritize environmental health issues, identify important data gaps and research questions, and develop skills to create and visualize local confidential data.  Using CAREX tools in conjunction with local knowledge, users will be able to develop health and resource development policies that reduce or eliminate exposures to harmful contaminants, thereby improving community health in both the short and long term.  Meetings between specialists in Environmental Health and Knowledge Translation (KT) from both academic and FN organizations will be instrumental in developing knowledge dissemination and community recruitment plans to actively deliver training on CAREX tools to FN communities in a culturally appropriate and effective manner, and may also aid in identifying research opportunities related to evaluating KT in FN communities."
First Nations Emissions Mapping Project: A Knowledge To Action Collaboration,"['Keller, C. P', 'Isaac-Mann, Sonia T', 'Pomeroy, Melissa', 'Setton, Eleanor M']","['Demers, Paul A', 'Nicol, Anne-Marie', 'Palmer, Alison L', 'Poplawski, Karla', 'Riley, Barbara L']","['Contaminants', 'Environment', 'First Nation', 'Gis', 'Health', 'Knowledge To Action']",200000.0,269961,"The First Nations Emissions Mapping Project (FN EMP) was developed as a collaborative effort between researchers from CAREX Canada, members of the First Nations Environmental Health Innovation Network (FNEHIN) and representatives of the Assembly of First Nations Environmental Stewardship Unit. The FN EMP is an information base consisting of a broad range of Google Earth files, developed by team members from existing datasets on measured levels of contaminants in outdoor air, water, sediments and soils, as well as reported and estimated emissions of contaminants across Canada. The overall objective of this proposal is to understand how to create meaningful and sustained use of the FN EMP within First Nations organizations, not only in the technical aspects of using the FN EMP, but more importantly, for prioritizing environmental health issues, developing relevant environmental health research questions, and identifying data gaps that require future research or local data collection. We will collaboratively plan and design knowledge to action activities with the guidance of a Knowledge to Action (KTA) advisory committee and in-person workshops with FNEHIN members. Rigorous KTA evaluation will be implemented throughout the project. The FN EMP has the potential to enhance First Nations organizations' participation in provincial and federal environmental impact assessments, and thereby provide more control over local environmental quality. Our KTA activities will identify barriers in the use of spatial data and technologies with the FN EMP, as well as to fulfilling increased capacity goals, and propose solutions which will be beneficial to other KTA researchers.  The process of collaboratively defining goals and metrics and assessing how established KTA activities contribute to reaching these goals provides an important contribution to evaluating the effectiveness of the KTA mechanisms."
First Nations Environmental Exposure Profiles,"['Keller, C. P', 'Chan, Laurie H']","['Arbour, Laura T', 'Demers, Paul A', 'Hystad, Perry W', 'Nicol, Anne-Marie', 'Setton, Eleanor M']","['Communities', 'First Nations', 'Geographic Information Systems', 'Health And Ennvironment', 'Indicators Of Exposure', 'Toxic Pollutants']",90000.0,193484,"Estimates suggest between $3.6 billion to $9.1 billion in health costs are associated with Canadians' exposures to environmental pollutants. First Nations people may be particularly vulnerable to environmental exposures due to geographic location and higher consumption rates of wildlife and locally harvested foods. There are many existing datasets on pollutant sources and concentrations in Canada, but these reside in a wide range of locations and have never been presented in a single, synthesized way for First Nations communities in Canada. Such a synthesis would serve to identify communities with higher risk of exposures to toxic pollutants (single and multiple), and thereby aid in developing policy and practice related to reducing exposure risks and improving health in the long-term. This project will develop a geographic information system to synthesize existing environmental data and the inherent spatial information by producing indicators of exposure for all First Nations communities in Canada. The results will be made available as a comprehensive report as well as via an online mapping application."
Organizational response to disease,"['Kelloway, E. K']","['Dimoff, Jennifer', 'Gilbert, Stephanie', 'Mullen, Jane E']","['Absenteeism', 'Healthy Workplace', 'Organizational Influence', 'Organizational Policies', 'Presenteeism', 'Response To Viral Outbreaks']",308300.0,422642,"Both public and private sector organizations are increasingly faced with the need to deal with disease outbreaks.  In particular, organizations are challenged by the need to promote health and health practices among their employees while, at the same time, maintaining their operations.    In the current proposal we focus on how employees perceive their employers managing these two goals.  In particular we examine how characteristics of the organizational response to disease outbreaks influence employees' own health and health-promoting behaviours."
Going Viral: Keeping HIV/AIDS on the Radar,"['Kelly, Deborah V']","['Burt, Kimberley', 'Pickard, Christopher E']","['Hiv/Aids', 'Stigma']",3000.0,236782,"Rates of HIV infection in Canada, and in Newfoundland and Labrador, are on the rise.  Canadians view HIV/AIDS as a very serious issue, but most consider themselves to be personally at very low risk for contracting HIV infection.  Given that 26% of those infected with HIV do not know their HIV status, this is of concern, as individuals may be placing themselves and others at risk by not being tested.  Research indicates that youth feelings of susceptibility to HIV/AIDS have decreased since 1989, and a majority of students in grades 7-9 are unaware that there is no cure for HIV/AIDS.  Stigma associated with HIV infection prevents people from getting tested, and leads to discrimination against those living with HIV/AIDS.  However, when people know someone with HIV/AIDS, and are knowledgeable about HIV, they are more accepting of those with HIV/AIDS.  There is a need for better access to current and accurate information about HIV/AIDS to reduce stigma, and subsequently increase HIV testing rates, reduce HIV transmission, and improve quality of life to those living with HIV/AIDS.  Canadians indicate that they would prefer to receive information about HIV/AIDS from health care professionals rather than from the media or in school, though few actually receive their information from their doctors.  
This Café Scientifique will provide an opportunity for the public to engage in dialogue about HIV/AIDS issues with a panel of renowned healthcare provider and research experts, and people living with HIV/AIDS.  Issues related to HIV prevalence, transmission, treatment and stigma will be discussed.  This session will be of interest to the general public, including youth, parents, educators, and persons affected and infected with HIV.
This free event is being hosted by Memorial University of Newfoundland, the AIDS Committee of Newfoundland and Labrador, and Eastern Health.  A proposal for funding support from the CIHR Café Scientifique Program is being submitted."
Lien familial et vieillissement : la dynamique des solidarités intergénérationnelles,"['Kempeneers, Marianne', 'Dandurand, Renée']","['Belleau, Hélène', 'Lavoie, Jean-Pierre', 'Ouellette, F.-Romaine']","['Lien Familial', 'Parcours De Vie', 'Réciprocité', 'Réseaux Et Entourage', 'Santé', 'Solidarités', 'Trajectoires', 'Vieillissement']",75186.0,199531,"Cette recherche vise à comprendre pourquoi certains individus, au stade de la vieillesse, se trouvent mieux entourés que d'autres et, dès lors, potentiellement en meilleure santé. La littérature a en effet montré qu'un entourage plus solidaire favorise la santé et le bien être des individus. Mais qu'est-ce qu'un entourage solidaire ? Telle est la question centrale de ce projet. Pour y répondre, nous nous appuierons sur un corpus de données quantitatives portant sur l'évolution des solidarités familiales au Québec ainsi que sur une enquête qualitative complémentaire. Cela permettra d'établir une typologie de profils d'entourages plus ou moins solidaires et d'en identifier les facteurs explicatifs. Mieux comprendre la dynamique intergénérationnelle des solidarités familiales nous semble en effet fondamental pour cerner les mécanismes qui favoriseront ou non le bien être des personnes en perte d'autonomie."
Developing population health indicators for natural neighbourhoods using existing housing datasets,"['Kendall, Claire', 'Kristjansson, Elizabeth A', 'Sawada, Michael C']","['Carr, Katie', 'Carter, Renee', 'Hole, David']","['Community Safety And Well-Being', 'Housing', 'Natural Neighbourhoods', 'Population Health']",99867.0,467826,"Neighbourhoods and communities have a significant role in the health and health equity of residents. Housing is an important aspect of community health, but is much more complicated than simple availability. There are several datasets containing housing data that could be combined to create indicators of community health, particularly for marginalized groups. This project will use existing data from Canada Mortgage and Housing Corporation, Statistics Canada, and other sources. The Ottawa Neighbourhood Study will incorporate these data into their neighbourhood measurements and produce a dashboard of neighbourhood health indicators. These indicators will then be used to measure progress on the City Of Ottawa's Community Safety and Well-Being Plan, which has housing as one of its priorities."
The population health impact of community-campus engagement,"['Kendall, Claire', 'Cameron, Erin M', 'Chevrette, Lee-Ann M', 'Petch, Lisa']","['Aubry, Tim D', 'Barber, Cassandra', 'Bourgeois, Isabelle', 'Brouwers, Melissa C', 'Chen, Yin-Yuan B', 'Funnell, Sarah', 'Hatcher, Simon', 'Kitagawa, Kurtis', 'Kristjansson, Elizabeth A', 'Liddy, Clare E', 'Moeller, Helle', 'Pilot-Attema, Ghislaine M', 'Schiff, Rebecca']","['Community Engagement', 'Contribution Analysis', 'Health Outcomes']",1044224.0,451729,"The different types of impact from community engagement in health services delivery, health research, and other aspects of health have been widely recognized. Studies have shown that community satisfaction increases when policy-makers and healthcare organizations, such as academic health centres, are seen to be willing to engage with communities and are responsive to what they hear. Community involvement can also help address health inequities. However, despite widespread support for community engagement amongst health providers and policy-makers, there is as yet no clear evidence that such engagement actually leads to better health outcomes. Many different factors are involved in health outcomes, from biological and, behavioural to social and environmental. Disentangling their effects is complicated, as we don't have good ways of measuring the contributions each factor makes to the outcomes. Nor do we have a good understanding of the relationship between community engagement and health outcomes.

The aim of this project is to evaluate a campus-community partnership model called CityStudio in two cities, Ottawa and Thunder Bay. Using this model, we will launch projects that address community health priorities that have been identified by each city. We will evaluate these projects to determine what contribution community engagement makes to their outcomes, and how it does so. Communities will be involved throughout all of the stages of implementation and evaluation."
Let's Talk About Sex....ual Health: Exploring Young Women's Sexual Health in the Canadian Context,"['Kennedy, V Logan']",['N/A'],"['Action-Oriented Research', 'Hiv/Stbbi Prevention', 'Qualitative Research', 'Sexual Health', 'Sexual Health Promotion', 'Young Women']",105000.0,416842,"Sexual health is influenced by several different factors in a person's life, including issues related to gender and age. Women and girls have unique sexual health priorities/risks, particularly as they transition into adult roles.  However young women's sexual health has focused on what adults want them to avoid and what is forgotten is that sexual health is normal. Understanding young women's perspective on sexual health is the first step to effective STBBI/HIV prevention in this critical population, and an important pathway to improved sexual health for all women. The purpose of this study is to understand how young women frame/experience sexual health within the context of their lives and, from that, to identify STBBI/HIV prevention strategies that align with their priorities. This study will make visible the priorities and experiences of young, diverse Canadian women related to sexual health and expand current evidence, theory, and frameworks for HIV/STBBI prevention in this population. The impact of this project lies in the opportunity to expose inequities in the sexual health of young women in Canada. Critical feminist theory will provide a framework for this three-phased qualitative, exploratory study. The study will include the use of one-on-one interviews with 25-30 women, aged 18 to 24 (phase 1), an arts-based method in which participants will take pictures related to the study's purpose (phase 2), and finally an action phase that addresses STBBI/HIV prevention (phase 3). This study aims to achieve actionable recommendations for inclusive sexual health promotion strategies. Establishing sexual health promotion opportunities in young women not only has immediate impact potential but can establish healthy patterns related to sexual health throughout their lives and at times when STBBI/HIV risk might increase. In the era of #MeToo, global leadership for women and girls, and the recent launch of Canada's Five Year Action Plan on STBBIs this research is timely."
Fishing for Food Security: Weathering Climate Change Impacts on Health in Coastal Indigenous Communities,"['Kenny, Tiff-Annie M']",['N/A'],"['Climate Change', 'Country Food', 'Dietary Patterns', 'Food Security', 'Nutrition Transition', 'Obesity', 'Traditional Food']",140000.0,392462,"This research involves Indigenous Peoples. Traditional foods (TFs)  confer significant, dietary/nutritional, health, cultural, and economic benefits to Indigenous Peoples across Canada. In recent decades, however, TFs have been increasingly replaced by store bought foods of high energy density but low nutritional quality - including ultra-processed foods, high in sodium, refined carbohydrates, and trans-fatty acids. A major driver of this transition, is the decreased availability and safety of TF related to environmental and ecological factors. Already, climate change is altering the abundance of marine species, while depleted fish stocks and current fishery policies are concomitantly constraining Indigenous Peoples' access to TF seafood, thereby elevating the risk of food insecurity, poor nutrition and chronic diet-related diseases in coastal seafood-dependent communities. While direct links between environmental change, ecosystem status, food security, and human nutrition remain elusive (and particularly little is known about the dynamics of these relationships under climate change) there is a strong scientific rationale and public policy imperative to further knowledge in this area. This project comprises two participatory case studies involving coastal Indigenous Peoples in geographically, culturally, and socio-politically, distinct contexts across Canada (Coastal First Nations in British Columbia and Qikiqtani Inuit) to examine the human health implication of marine ecosystem change. Trough the development of a participatory EcoHealth modelling approach, the study will link marine ecosystem models with local knowledge, as well as human diet and nutrition information to increase understanding of current and future community vulnerabilities to climate change and co-develop culturally-favoured intersectional solutions to support food security, subsistence fisheries, public health and cultural wellness."
Advancing Anti-Colonial Implementation Science and Knowledge Translation with the xacqanal itkinil (Many Ways of Working on the Same Thing) Research Team,"['Kent, Alexandra']",['N/A'],"['Anti-Colonialism', 'Community-Based', 'Cultural Safety', 'Evaluation Research', 'Health Equity', 'Health Systems Transformation', 'Implementation Science', 'Indigenous-Led', 'Intervention Research', 'Knowledge Translation']",140000.0,453960,"Research and health services tend to exclude the voices and cultures of Indigenous peoples or fail to represent them in a respectful way. xacqanal itkinil (Many Ways of Working on the Same Thing) is a long-term working relationship between Ktunaxa First Nation, Interior Health Authority, University of Victoria and University of British Columbia- Okanagan. The goal of the partnership is to do research in a better way and improve relationships between health systems and Indigenous peoples. By improving these relationships, health systems and the people they serve can respectfully and appropriately benefit from Indigenous knowledge and expertise to improve the quality of healthcare for everyone.
Over the last three years, the xacqanal itkinil team has worked with Ktunaxa Elders to develop and test a new approach to research that is led by Ktunaxa peoples and reflects Ktunaxa culture. Ktunaxa Elders named this approach xacqanal itkinil. We tested the xacqanal itkinil approach in Ktunaxa communities by hosting a series of gatherings, ceremonies and land-based activities. During this process, community members shared their vision for a healthy community; we then worked with three Ktunaxa artists to create artwork that captures this vision. 
The xacqanal itkinil team recently received a 5-year CIHR Project Grant to build off the first phase of the partnership to work towards Ktunaxa Nation's vision for a healthy community. We will work with community partners to co-design and implement interventions (i.e. programs, policies, practices), with the aim of transforming the culture of the health system to better serve Indigenous peoples and the wider population. This fellowship will directly contribute to monitoring and evaluating the interventions and their implementation to understand what is working well, what challenges are encountered along the way and how they are addressed, as well as how this work can be carried forward into the future."
Combating Stigma and Social Isolation Among People Living with Lymphatic Filariasis in Ghana through Culturally Appropriate Interventions,"['Kenyon, Kristi H', 'Kwarteng, Alexander']","['Asirifi, Mary A', 'Fynn Bruey, Veronica', 'Garcia, Regiane A', 'McMillan, Colleen']","['Community Based Research', 'Health Promotion', 'Improved Health And Wellness', 'Integrated Psychosocial-Healthcare Intervention & Strategies', 'International Research Collaboration', 'Neglected Diseases', 'Research Implementation And Knowledge Translation', 'Social Science', 'Qualitative Research', 'Socio-Cultural Understanding Of Disease/Health', 'Stigmatized Diseases']",355725.0,401694,"Lymphatic Filariasis (LF) is a neglected and stigmatized mosquito-borne illness that damages the lymphatic system leading to disfiguring swelling of the limbs, breasts and genitals. Widespread in 72 countries affecting some 120 million worldwide, LF is one of the world's leading causes of permanent and long-term disability. People living with LF typically experience a triple burden: (1) the direct impact of the disease, (2) social stigma (such as shame, harassment, exclusion) and isolation, and (3) mental health impacts resulting from both the disease and consequent stigma. Current literature is treatment-focused and largely neglects the cultural and social context of the illness, with limited attention paid to stigma and few stigma-oriented interventions. Drawing together an interdisciplinary team of researchers from Canada and Ghana, our project addresses five aims focused on health, wellbeing, social inclusion and cultural understandings of LF with a geographic focus on areas of Ghana particularly hard hit by the disease. We aim to: (1) understand community perceptions, interpretations and cultural perspectives of LF, (2) determine the causes underpinning social stigmatization of people with LF, (3) develop an intervention to assist in alleviating stigma and isolation related to LF, (4) implement and assess the intervention (5) design a framework for the development of culturally appropriate and effective interventions that can be applied in other African countries where LF is endemic. We aim to improve the health and wellbeing of people living with LF through: (1) an increased understanding of the underlying causes of stigma and isolation, (2) the development, implementation and evaluation of a culturally-sensitive intervention to prevent and alleviate these experiences and (3) the creation of a framework to help adapt this intervention to other contexts."
Estimating and Mapping Urban Community Differences in Health Outcomes for Adults with Chronic Disease in Canada,"['Kephart, George', 'Andreou, Pantelis']","['Dutton, Daniel J', 'Knight, John C', 'Peters, Paul A', 'Reid, Michael', 'Terashima, Mikiko S']","['Chronic Disease', 'Community Health', 'Neighbourhood Health', 'Social Determinants Of Health', 'Urban Health']",99969.0,399935,"We know that the neighborhoods and communities in which people live affect healthy behaviors, and the likelihood that people in them develop common chronic diseases like heart disease and diabetes.  However, we know less about how neighborhoods and communities affect health outcomes among persons who have already developed chronic diseases. This study will use a large health care data base on health care use and costs of people across Canada, assembled by the Canadian Institute of Health Information.  We will apply advanced statistical models to this data to describe how the risk of health outcomes for persons with chronic disease varies from community to community.  We will also describe attributes of communities that are associated with these risks.  Estimates of these risks, for neighborhoods and communities, will be put into detailed maps for urban areas across the country. This information can then be used by policy makers to target and design interventions, and by researchers to identify communities for further study."
Helping the Helpers: Examining the Mental Health and Support Needs of Direct Service Providers Working with People Experiencing Homelessness,"['Kerman, Nicholas']",['N/A'],"['Burnout', 'Harm Reduction', 'Health And Social Service Providers', 'Homelessness', 'Mixed-Methods', 'Workplace Mental Health']",90000.0,412480,"The health of service providers plays an important role in providing high quality and effective health and social care. Symptoms, such as burnout, among service providers are linked to lower satisfaction and poorer health outcomes for service users. The health of service providers is especially important in the homelessness sector, where negative experiences can contribute to avoidance of services and extended periods of homelessness.

The rates of common mental health problems, such as depression, anxiety, burnout, and trauma, and the support needs of people working in the homeless service sector are largely unknown. This study aims to better understand the mental health and support needs of this population and learn how organizations are or can be supporting the positive mental health of their staff.

This study will recruit service providers in three community settings in Canada: emergency shelters, supportive housing, and harm reduction services. Data will be collected in two ways: (1) an online survey of 430 service providers and (2) interviews with 30 service providers and 15 organizational directors. Data will be used to explore two research questions: (1) What are the rates of common mental health problems and the needs of service providers that are not being met? and (2) What factors are associated with common mental health problems among service providers? It is predicted that mental health problems will be more common among service providers who have less social support (colleagues, friends, and family); a higher workload; less supervision; and more experiences with traumatic events, such as violence and overdoses.

To ensure that the study findings are easy to access and to facilitate future research, they will be shared publicly. An educational toolkit will also be made available for service providers and organizations in the homeless service sector."
"Good Health Now, Good Health for the Future: Post-Secondary Education, Physical Activity, and Aboriginal Health.","['Kerpan, Serene T']",['N/A'],"['Aboriginal Peoples', 'Academic Performance', 'Intervention', 'Mental Health', 'Participatory Action Research', 'Physical Activity', 'Post-Secondary Education', 'Qualitative Research Methods']",108000.0,272861,"Education and health go hand in hand; the higher one's education the better one's health. In Canada education is a pivotal issue for Aboriginal people because it is so closely linked with good health. Today, more Aboriginal students are attending post-secondary institutions than ever before. However, attrition rates for Aboriginal students are much higher than for non-Aboriginal students; less than one third of Aboriginal students who start university will acquire a degree. One way to reduce attrition rates is to address barriers that currently face Aboriginal students.  Barriers such as lack of supportive relationships, academic challenges, discrimination, and health issues such as anxiety and depression are commonly faced by Aboriginal students. Physical activity may assist in addressing many these barriers. Physical activity is proven to increase academic performance, and buffers against depression and anxiety. Furthermore, group physical activity can build supportive relationships for young people. Thus, a group physical activity program for Aboriginal students could assist in increasing students' abilities to deal with the many challenges they face at University. Increasing the health of Aboriginal students while attending university ultimately increases their health in the future through the attainment of higher education. The goal of this project is to establish a culturally relevant group physical activity program at the University of Saskatchewan for Aboriginal students and study its effect on physical activity levels, supportive relationships, ability to cope with academic challenges, and mental health."
Understanding the social and cultural factors that affect body weight in urban Aboriginal adolescents.,"['Kerpan, Serene T']",['N/A'],"['Aboriginal', 'Adolescent', 'Body Weight', 'Culture', 'Environment', 'Nutrition', 'Urban']",17500.0,182961,Not Applicable
Developing a community-based research agenda for Aboriginal people who use drugs in British Columbia,"['Kerr, Thomas H']","['Bird, Lorna', 'Basil, Marlene', 'DeBeck, Kora A', 'Milloy, Michael-John S', 'Wood, Evan']","['Aboriginal Health', 'Community-Based Research', 'Hiv/Aids', 'Knowledge Translation']",31660.0,264386,"Illicit drug use continues to be a major driver of the HIV/AIDS epidemic. In Vancouver, recent studies have shown that Aboriginal people who use drugs (APWUD) in Vancouver experience higher rates of HIV infection and poorer HIV treatment outcomes. APWUD are less likely to access HIV-focused prevention and treatment programs and addiction treatment services. In comparison to other British Columbians living with HIV/AIDS, individuals of Aboriginal ancestry are also more likely to die of HIV-related causes without ever having received antiretroviral therapy. Although these gaps have been well documented, the barriers to HIV and addiction service access among APWUD have not been thoroughly investigated. In addition, despite elevated HIV infection rates, APWUD report lower rates of HIV-related risk behaviours. Therefore, it seems the current research is failing APWUD, and there is a need for new HIV-focused community-based research (CBR) and action.

The Western Aboriginal Harm Reduction Society (WAHRS), created in 2002, is an APWUD-run organization that seeks to improve the quality of life for people of Aboriginal ancestry who use drugs by encouraging the development of support, education and training programs that reflect the values of Aboriginal peoples. WAHRS has a longstanding partnership with researchers working with the Urban Health Research Initiative (UHRI) of the British Columbia Centre for Excellence in HIV/AIDS. Through this proposal, WAHRS and UHRI aim:

OBJECTIVE 1: To further develop partnerships between the community of APWUD in Vancouver and researchers as a means of facilitating novel community-based research activities;

OBJECTIVE 2: To develop future applications for comprehensive community-based research projects focused on the distinct needs of APWUD."
Exploring the natural history of injection drug use: A qualitative study of social and environmental influences,"['Kerr, Thomas H', 'Shannon, Kate']","['Maher, Lisa', 'Shoveller, Jeannie A', 'Small, William G', 'Wood, Evan']","['Hiv Risk Behaviour', 'Injection Drug Use', 'Prevention', 'Sex Work', 'Social And Environmental Conditions', 'Street Youth']",232335.0,179100,"The influence of social and environmental factors on individual health has increasingly been recognized in public health research, particularly with regard to individuals who inject illicit drugs. The proposed research aims to identify social and environmental influences that may alter the natural history of injection drug use, including critical initiation and transitional events such as the initiation of crystal methamphetamine injection and sex work. A range of research methods and data sources will be used, including in-depth individual interviews, observational activities, mapping techniques, and photography. Data derived from these sources will be supplemented with epidemiological data. The study will provide critical insight and evidence that can be used to inform the development of broad interventions, including those designed to modify social and ecological conditions that mediate initiation of or transitions into more harmful behaviour, including those that increase risk for HIV infection."
Development of an Integrated Multi-Sensor Measurement System for Assessing People-Place Interactions and Population Health Outcomes,"['Kestens, Yan']","['Barnett, Tracie A', 'Daniel, Mark', 'Gauvin, Lise', 'Thériault, Marius']","['Gps', 'Mobility', 'Multi-Sensor Platform', 'People-Place Interaction']",197896.0,193232,"This project aims at developing and testing novel measurement tools that will allow to better understand how people move throughout the urban places, to what extent they are physically active when they do so, and how they feel. We will use electronic measurement devices that will tell us where people are at any given time (GPS), how much energy they spend (accelerometers), and how they feel at given times (electronic questionnaires). All this information will further be linked to an information system that contains data on the nature of the environment people are using. The resulting measures will be pilot tested to evaluate how BIXI, a bike-sharing program in Montreal, is used, and how its use impacts people's physical activity levels and well-being. We will also use the same measurement tools with children who have cardio-vascular health problems. It will provide them information on their living environment that will help them be physically active, while providing data for researchers to better understand how children, environments and health relate."
"Environment and Health INTERACT: INTErventions, Research and Action in Cities Team","['Kestens, Yan', 'Bracewell, Dale', 'Craig, Keltie', 'Drouin, Louis', 'Fuller, Daniel L', 'Winters, Meghan']","['Gagnon, François', 'Gagnon, Hélène', 'Gram, Claire', 'Mongeau, Lyne', 'Paquin, Sophie', 'Cantinotti, Michael A', 'Chaix, Basile', 'Datta, Geetanjali D', 'Gauvin, Lise', 'Gerber, Philippe', 'Jankowska, Marta', 'Kerr, Jacqueline', 'Klein, Olivier', 'Lewis, Paul', 'Lord, Sébastien', 'Mckay, Heather A', 'Miller, Glenn', 'Morency, Catherine', 'Nelson, Trisalyn A', 'Plouganou, Maëlle', 'Shareck, Martine', 'Sims-Gould, Joanie', 'Stanley, Kevin G', 'Sueur, Cédric', 'Vallée, Julie', 'Wasfi, Rania']","['Active Living', 'Agent Based Modelling', 'Cohorts', 'Environmental Predictors', 'Health Inequalities', 'Healthy Aging', 'Mixed Methods', 'Mobility', 'Urban Form', 'Wearable Sensors']",50000.0,336957,"How our cities are built can have an impact on people's health. For example, planning decisions implementing urban parks may favor physical activity or social connections in neighbourhoods, or implementations of new traffic calming measures may reduce car use, increase bicycle use and walking, and indirectly lower obesity rates. Increasingly, non-health sectors are therefore considered important partners for improving population health. Whereas there is a great potential to include health preoccupations in these other domains, working together towards common goals of improved health and sustainability is not easy. Our project, called INTERACT (INTErventions, Research and Action in Cities Team), aims to answer to some of these challenges, by helping understand how changes in the way we design our cities have an impact on health, inequalities in health, and sustainability. Furthermore, our work will generate new tools and methods that will help city decision makers and stakeholders work collaboratively. We will use a variety of advanced research methods and rely on existing cohorts across Canada and internationally to explore these questions. Our team is composed of researchers and knowledge users from different sectors involved in planning, transportation and health, working at various levels, including local, municipalities, regions, and provinces, and internationally."
A REV come true? Designing and evaluating a major cycling and walking network expansion for health and equity,"['Kestens, Yan']",['N/A'],"['Active Transportation', 'Equity', 'Healthy Cities', 'Physical Activity', 'Public Space', 'Social Connectedness']",68065.0,487917,"Across Canada, there is a growing effort to construct new walking and cycling infrastructure, aimed at reducing carbon emissions from transportation, easing congestion, and enhancing neighborhood livability. Investing in public spaces and cycling networks can encourage physical activity, improve social connections, and overall well-being. However, there are still gaps in understanding who benefits the most from these initiatives and how to promote active transportation for people of all ages, abilities and cultural and socioeconomic backgrounds. In Montréal, successful projects like the Réseau Express Vélo (REV) and Pedestrian and Shared Streets (PSS) have been implemented in central neighborhoods, but now the focus is on expanding these interventions to peripheral areas and attracting groups that are currently underrepresented in cycling.

Taking inspiration from Copenhagen's successful model, our proposal aims to learn how to expand bike infrastructure in outlying areas and make cycling and walking more appealing to people of all backgrounds. The project's objectives include developing strong partnerships between decision-makers, public health officials, researchers, and city planners to support the equitable expansion of REV and PPS. Specifically, the goals are to learn from Copenhagen's practices, identify elements that encourage active transportation uptake, and identify indicators to measure the impact of REV and PPS on health, mobility, and equity.

Insights and learnings from the Copenhagen immersive workshop will be shared through a photoblog and a podcast (objective 1), applied during a design day with teams of planners from the City of Montreal (objective 2), and discussed during an indicator workshop with community groups."
Healthy Cities as Complex Systems: Partnerships for navigating the interplay between urban health and gentrification,"['Kestens, Yan']","['Fuller, Daniel L', 'Kiani, Behzad', 'Winters, Meghan']","['Complex Systems', 'Equity', 'Gentrification', 'Healthy Cities', 'Population Health', 'Urban Health']",20000.0,480910,"Changes in cities can improve health for its residents, but these can also have unexpected consequences for health equity, and can lead to gentrification. Gentrification is a process in which poorer neighbourhoods experience an incoming of money and new residents. Gentrification is an example of how our cities are complex systems. Action in one domain will have repercussions in others. Researchers who want to help urban decision-makers improve health and equity need to consider the dynamics that influence the health of city residents.  An adaptive complex systems approach, where all these dynamics are considered can help to see more clearly the path towards actions that will help the most. 

We can collectively build a representation of this system with researchers from a wide range of fields, and from community members who understand realities on the ground. We propose planning activities that will help create a systems map of healthy cities, with an emphasis on urban transformations, gentrification and health, in collaboration with researchers from different disciplines and based on community perspectives in Montreal.  Specifically, we will: 
1.Draw a complex system map of concepts and connections between urban transformation, gentrification and health, based on existing literature 
2.Expand and validate the complex systems map by consulting with researchers from different disciplines
3.Propose a research agenda for future work to fill gaps between on-the-ground realities and scientific knowledge around gentrification and health

The results of these activities will be published in a peer-reviewed journal; structured into a database to be used in future analysis; and reported through an engaging public-facing microsite. This work addresses a central challenge for research and policy and is crucial given national interest in finding solutions for healthier cities and upcoming major government investments in cities and housing."
